index,mid,value_col,iso_code,model_type,R2,MAE,MSE,RMSE,R2_train,MAE_train,MSE_train,RMSE_train,Year,lower,upper,transform,excess,country_name,continent,excess_category
1475,1,2,HRV,SVR_RBF,,0.038446042708497385,0.038446042708497385,0.001478098199943605,0.94884352432129,0.08763015451708485,0.09794608968375298,0.009593436484337784,2020,0,0,square root transform,1,Croatia,Europe,1. 0 to <100
4823,4,5,MDA,SVR_RBF,,0.5830052593878374,0.5830052593878374,0.3398951324738796,0.9539305378752629,0.2638884439273309,0.40314093251680433,0.16252261147051858,2020,0,0,square root transform,1,"Moldova, Republic of",Europe,1. 0 to <100
6083,4,5,TTO,SVR_RBF,,0.27664693786862626,0.27664693786862626,0.07653352823208756,0.98825686754354,0.09448171855342087,0.12202736791824698,0.014890678521055212,2020,0,0,square root transform,1,Trinidad and Tobago,North America,1. 0 to <100
5291,1,3,SVK,SVR_RBF,,0.23497733080705752,0.23497733080705752,0.05521434599320934,0.9673857158557012,0.07467381684709685,0.0828157596409878,0.006858450044913863,2020,0,0,square root transform,2,Slovakia,Europe,1. 0 to <100
5651,9,11,SUR,SVR_RBF,,0.30376871544998396,0.30376871544998396,0.09227543248613332,0.9921072747102965,0.10387466457690953,0.11933178989779895,0.014240076080212431,2020,0,0,square root transform,2,Suriname,South America,1. 0 to <100
5759,4,6,CHE,SVR_RBF,,0.18801344406222364,0.18801344406222364,0.0353490551481389,0.8394120833365918,0.06822509129331965,0.08300829211936402,0.006890376560573669,2020,0,0,square root transform,2,Switzerland,Europe,1. 0 to <100
4463,36,38,PAN,SVR_RBF,,0.22835092301143778,0.22835092301143778,0.05214414404017558,0.9467739456497373,0.0913292441060516,0.11749766005076873,0.013805700117406013,2020,0,0,square root transform,2,Panama,North America,1. 0 to <100
2519,16,18,GUY,SVR_RBF,,0.4304276141766463,0.4304276141766463,0.18526793104579992,0.9961256602419164,0.06873041486550756,0.07854124124596085,0.0061687265764562215,2020,0,0,square root transform,2,Guyana,South America,1. 0 to <100
2339,4,6,GRC,SVR_RBF,,0.6250872658130633,0.6250872658130633,0.39073408988165126,0.9522170175045911,0.05381906700456743,0.0637637058570352,0.004065810184622504,2020,0,0,square root transform,2,Greece,Europe,1. 0 to <100
71,0,2,ALB,SVR_RBF,,1.1837394707362188,1.1837394707362188,1.4012391345788633,0.9913866277119661,0.08997113488859261,0.14404233631497573,0.02074819465107658,2020,0,0,square root transform,2,Albania,Europe,1. 0 to <100
755,0,2,BIH,SVR_RBF,,0.8108722592221085,0.8108722592221085,0.6575138207759663,0.9786631750713852,0.1275467044161688,0.2062604078037502,0.042543355827369345,2020,0,0,square root transform,2,Bosnia and Herzegovina,Europe,1. 0 to <100
2915,16,19,ITA,POISSON,,0.1095758708788761,0.1095758708788761,0.012006871478864128,0.9839754367320288,0.17873717914733522,0.2112761236505262,0.04463760042479243,2020,0,0,square root transform,3,Italy,Europe,1. 0 to <100
5975,64,67,TLS,Bayesian_ARD,,0.42960747329097515,0.42960747329097515,0.18456258110745594,0.9735693774649231,0.48228006177921917,0.7154326121429297,0.5118438225176557,2020,0,0,square root transform,3,Timor-Leste,,1. 0 to <100
3635,1,4,MDV,SVR_RBF,,0.8963897526140463,0.8963897526140463,0.8035145885914711,0.9944771606559804,0.06816723591087571,0.08814573644103049,0.00776967085273161,2020,0,0,square root transform,3,Maldives,Asia,1. 0 to <100
6335,64,67,GBR,SVR_RBF,,0.3025710005223132,0.3025710005223132,0.09154921035707367,0.7520476316478236,0.11514423369839186,0.16311583557063422,0.026606775813906178,2020,0,0,square root transform,3,United Kingdom,Europe,1. 0 to <100
1331,49,52,COM,SVR_RBF,,0.1615658423041726,0.1615658423041726,0.026103521399456767,0.9868152967307126,0.09529197156698592,0.11131805242872674,0.012391708796524754,2020,0,0,square root transform,3,Comoros,Africa,1. 0 to <100
1007,1,4,CPV,SVR_RBF,,1.0359366688563658,1.0359366688563658,1.0731647818812238,0.9928231111991048,0.10166844568278141,0.1509626424616957,0.02278971941901777,2020,0,0,square root transform,3,Cabo Verde,Africa,1. 0 to <100
6407,4,7,URY,SVR_RBF,,0.2667362838687741,0.2667362838687741,0.07114824513212326,0.9886140766617811,0.07164427752254252,0.08226233762289528,0.006767092191183212,2020,0,0,square root transform,3,Uruguay,South America,1. 0 to <100
1583,1,4,CZE,SVR_RBF,,0.5203670467914223,0.5203670467914223,0.2707818633864263,0.9776651240015696,0.10529355051431301,0.12829943914259423,0.016460746084304242,2020,0,0,square root transform,3,Czechia,Europe,1. 0 to <100
2879,1,5,ISR,SVR_RBF,,1.243060340338936,1.243060340338936,1.5451990097235513,0.9958935159914861,0.08497913156572745,0.10554154190815904,0.011139017068351692,2020,0,0,square root transform,4,Israel,Asia,1. 0 to <100
4715,4,9,PRI,SVR_RBF,,0.941919659035646,0.941919659035646,0.8872126440778276,0.982690747866633,0.07746401499658467,0.10109957364741776,0.010221123791689648,2020,0,0,square root transform,5,Puerto Rico,North America,1. 0 to <100
611,4,9,BLZ,SVR_RBF,,1.1113168071414328,1.1113168071414328,1.2350250458350285,0.9412119131536637,0.06780875930224378,0.08114091357901246,0.006583847856436767,2020,0,0,square root transform,5,Belize,North America,1. 0 to <100
1403,9,14,CRI,SVR_RBF,,0.23435552347701716,0.23435552347701716,0.05492251138418674,0.9868895564500059,0.09034568312949613,0.10609921492012013,0.011257043406665843,2020,0,0,square root transform,5,Costa Rica,North America,1. 0 to <100
1547,4,9,CYP,SVR_RBF,,0.7896284399036215,0.7896284399036215,0.6235130731046272,0.92453967081677,0.05959429374423773,0.0692998989588325,0.004802475995704393,2020,0,0,square root transform,5,Cyprus,Asia,1. 0 to <100
2123,49,54,FRA,SVR_RBF,,0.35484221391117465,0.35484221391117465,0.12591299677338383,0.9657374685667077,0.20159902150733308,0.2398574228833905,0.05753158331226162,2020,0,0,square root transform,5,France,Europe,1. 0 to <100
2627,9,14,HUN,SVR_RBF,,0.6581738590308168,0.6581738590308168,0.43319282871151754,0.9759713323436745,0.08118675946421432,0.11439462026071713,0.013086129144593674,2020,0,0,square root transform,5,Hungary,Europe,1. 0 to <100
683,1,6,BTN,SVR_RBF,,1.4725294230059398,1.4725294230059398,2.168342901618206,0.9908033557624696,0.19437570025205686,0.31653387853760245,0.10019369626205767,2020,0,0,square root transform,5,Bhutan,Asia,1. 0 to <100
4391,9,15,OMN,SVR_RBF,,0.4517966190228666,0.4517966190228666,0.20412018496049328,0.9569834785196077,0.05431769249441406,0.06536260595127373,0.004272270256741485,2020,0,0,square root transform,6,Oman,Asia,1. 0 to <100
1511,36,42,CUB,SVR_RBF,,0.6229557205738976,0.6229557205738976,0.38807382979574395,0.9911205212643106,0.10961039892154693,0.14745382516509983,0.02174263055581983,2020,0,0,square root transform,6,Cuba,North America,1. 0 to <100
251,4,10,ARM,SVR_RBF,,0.5936700051053676,0.5936700051053676,0.3524440749618072,0.9863344337154436,0.11331474831393516,0.14754392972947844,0.021769211200017274,2020,0,0,square root transform,6,Armenia,Asia,1. 0 to <100
6191,1,7,TKM,SVR_RBF,,1.6318999309122866,1.6318999309122866,2.663097384511526,0.993707056742944,0.14450019572609762,0.22322694954657912,0.04983027100387098,2020,0,0,square root transform,6,Turkmenistan,Asia,1. 0 to <100
4643,1,7,POL,SVR_RBF,,1.688685165503832,1.688685165503832,2.851657588192704,0.9867477606024808,0.18847279157878027,0.3170010132106916,0.10048964237660507,2020,0,0,square root transform,6,Poland,Europe,1. 0 to <100
1727,49,56,DJI,SVR_RBF,,0.1594319359367553,0.1594319359367553,0.02541854219654165,0.9847262531803547,0.15266025621813312,0.21165366958838722,0.04479727585023018,2020,0,0,square root transform,7,Djibouti,Africa,1. 0 to <100
3779,4,11,MUS,SVR_RBF,,1.3479509050458582,1.3479509050458582,1.8169716424139484,0.9920746446532874,0.06600278711457097,0.07957130628280591,0.006331592783552108,2020,0,0,square root transform,7,Mauritius,Africa,1. 0 to <100
3599,100,108,MYS,SVR_RBF,,0.5732043042054347,0.5732043042054347,0.3285631743596365,0.9723200253596778,0.24627459081222147,0.33164900764896493,0.10999106427454321,2020,0,0,square root transform,8,Malaysia,Asia,1. 0 to <100
5831,36,44,TJK,SVR_RBF,,0.7692168111884339,0.7692168111884339,0.5916945026149028,0.9722543707424711,0.3608339520058366,0.5014630229631278,0.25146516339931846,2020,0,0,square root transform,8,Tajikistan,Asia,1. 0 to <100
3311,9,18,LBN,SVR_RBF,,0.9865945510126117,0.9865945510126117,0.9733688080877769,0.95225826486067,0.20055147015537714,0.30439768253488136,0.09265794913260642,2020,0,0,square root transform,9,Lebanon,Asia,1. 0 to <100
2267,25,34,DEU,SVR_RBF,,0.46545621573337037,0.46545621573337037,0.2166494887648298,0.9486383521722901,0.16165579127966673,0.26680818087110525,0.0711866053797484,2020,0,0,square root transform,9,Germany,Europe,1. 0 to <100
1223,25,34,CHL,SVR_RBF,,1.3177160737723321,1.3177160737723321,1.7363756510779702,0.9895488500890829,0.20906087416625277,0.2859318929753918,0.08175704742049092,2020,0,0,square root transform,9,Chile,South America,1. 0 to <100
6119,64,74,TUN,SVR_RBF,,1.0310838735486492,1.0310838735486492,1.0631339542920868,0.928085980845271,0.30828644748239,0.6226251232486341,0.3876620441003768,2020,0,0,square root transform,10,Tunisia,Africa,1. 0 to <100
3887,16,29,MNG,SVR_RBF,,1.0103696735781496,1.0103696735781496,1.0208468772864165,0.9884556080024233,0.18239736210846694,0.26839574663329135,0.07203627681084192,2020,0,0,square root transform,13,Mongolia,Asia,1. 0 to <100
4787,9,24,KOR,POISSON,,2.174621826725021,2.174621826725021,4.728980089268867,0.9876656034228847,0.3357529404729393,0.4385630321438289,0.1923375331631891,2020,0,0,square root transform,15,"Korea, Republic of",Asia,1. 0 to <100
791,100,115,BWA,SVR_RBF,,0.7522878212759334,0.7522878212759334,0.5659369660400907,0.44497603893916005,0.4152071702691416,0.6232654001907022,0.38845975907487623,2020,0,0,square root transform,15,Botswana,Africa,1. 0 to <100
1835,400,417,EGY,Bayesian_ARD,,0.26953199340148615,0.26953199340148615,0.07264749546697877,0.9983428661045934,0.3149880720976852,0.3914198334939907,0.1532094860524634,2020,0,0,square root transform,17,Egypt,Africa,1. 0 to <100
359,36,54,AZE,SVR_RBF,,1.0721509710076704,1.0721509710076704,1.1495077046326905,0.965936339783842,0.21609789313932368,0.2610214278861097,0.06813218581570357,2020,0,0,square root transform,18,Azerbaijan,Asia,1. 0 to <100
4535,81,99,PRY,SVR_RBF,,1.1330274377608287,1.1330274377608287,1.2837511747188686,0.9937527793741839,0.18060679521821718,0.2294177324971779,0.05263249598414667,2020,0,0,square root transform,18,Paraguay,South America,1. 0 to <100
4859,1,20,ROU,POISSON,,3.5208124540998806,3.5208124540998806,12.396120336944824,0.9687279491772707,0.8808941642690148,1.1872539894622778,1.4095720354940944,2020,0,0,square root transform,19,Romania,Europe,1. 0 to <100
5795,100,121,SYR,SVR_RBF,,0.5916757038516547,0.5916757038516547,0.35008013852835096,0.8418708066175897,0.4239215591666795,0.5368179569370736,0.28817351889009374,2020,0,0,square root transform,21,Syrian Arab Republic,Asia,1. 0 to <100
2159,121,143,GAB,SVR_RBF,,1.151451677388863,1.151451677388863,1.3258409653616263,0.901996560980174,0.19041237053976115,0.24868807507977123,0.061845758686881934,2020,0,0,square root transform,22,Gabon,Africa,1. 0 to <100
6155,196,219,TUR,POISSON,,1.134839272422811,1.134839272422811,1.2878601742331348,0.9803342523458438,0.44588957347834346,0.5458304082387005,0.2979308345580265,2020,0,0,square root transform,23,Turkey,Asia,1. 0 to <100
2483,441,464,GNB,SVR_RBF,,0.9952082125823338,0.9952082125823338,0.9904393863913238,0.942669506532264,0.3998243861143156,0.5260600382534513,0.2767391638472226,2020,0,0,square root transform,23,Guinea-Bissau,Africa,1. 0 to <100
5075,81,108,SAU,SVR_RBF,,1.0377067242600475,1.0377067242600475,1.0768352455745183,0.9568316909186741,0.1728327472456578,0.22921866687502063,0.05254119724396168,2020,0,0,square root transform,27,Saudi Arabia,Asia,1. 0 to <100
1799,169,197,ECU,POISSON,,1.4480112261963676,1.4480112261963676,2.096736511190708,0.9707550706420915,0.4504666154312764,0.6497954728040245,0.4222341564766058,2020,0,0,square root transform,28,Ecuador,South America,1. 0 to <100
4211,81,110,NIC,Bayesian_ARD,,1.1140490252130633,1.1140490252130633,1.2411052305781765,0.9833235203821348,0.32210114830728614,0.4003637462425905,0.1602911293054014,2020,0,0,square root transform,29,Nicaragua,North America,1. 0 to <100
215,256,286,ARG,SVR_RBF,,0.6174856821736121,0.6174856821736121,0.3812885676894111,0.9531216239037784,0.4079235237385327,0.6708367191570322,0.4500219037693709,2020,0,0,square root transform,30,Argentina,South America,1. 0 to <100
3059,25,57,KAZ,SVR_RBF,,2.9587362096291967,2.9587362096291967,8.754119958170946,0.9878777019643415,0.32451446640455495,0.4886073425686339,0.23873713521198237,2020,0,0,square root transform,32,Kazakhstan,Asia,1. 0 to <100
1871,9,44,SLV,SVR_RBF,,3.26421099478884,3.26421099478884,10.655073418500349,0.9717562902749804,0.37914165592928006,0.7204415122021547,0.5190359725041274,2020,0,0,square root transform,35,El Salvador,North America,1. 0 to <100
1943,289,328,ERI,POISSON,,1.3778586544412228,1.3778586544412228,1.898494471618577,0.9559222567156038,0.8882419388612899,1.1475247671455762,1.3168130912125087,2020,0,0,square root transform,39,Eritrea,Africa,1. 0 to <100
6263,16,56,UKR,POISSON,,3.078516749209842,3.078516749209842,9.477265375165535,0.9750623368224253,0.6215624178506228,0.7453688642986985,0.5555747438659316,2020,0,0,square root transform,40,Ukraine,Europe,1. 0 to <100
1907,64,106,GNQ,SVR_RBF,,2.5686355499366478,2.5686355499366478,6.597888588398345,0.9887250523849481,0.19814290364241366,0.274655393460118,0.07543558515673225,2020,0,0,square root transform,42,Equatorial Guinea,Africa,1. 0 to <100
5939,144,188,THA,POISSON,,1.4096058555908932,1.4096058555908932,1.9869886681161342,0.9779630905584014,0.5057576686320108,0.6667569151704776,0.4445647839276516,2020,0,0,square root transform,44,Thailand,Asia,1. 0 to <100
1763,169,222,DOM,SVR_RBF,,1.8683720117183444,1.8683720117183444,3.4908139741724535,0.9185605350762389,0.36756294491230024,0.522659559881183,0.27317301553519185,2020,0,0,square root transform,53,Dominican Republic,North America,1. 0 to <100
2591,100,155,HND,SVR_RBF,,2.258074110302056,2.258074110302056,5.098898687616422,0.9752429736256797,0.2446342463030926,0.3839334368934201,0.1474048839647938,2020,0,0,square root transform,55,Honduras,North America,1. 0 to <100
107,676,758,DZA,SVR_RBF,,1.8076584403731353,1.8076584403731353,3.267629037052236,0.8943550494722783,1.1178345677613941,1.7339636122437365,3.006629808585347,2020,0,0,square root transform,82,Algeria,Africa,1. 0 to <100
6443,169,251,UZB,SVR_RBF,,2.852810310709362,2.852810310709362,8.138526668889646,0.949368726815492,0.3419646295937684,0.6457059738316904,0.41693620464193165,2020,0,0,square root transform,82,Uzbekistan,Asia,1. 0 to <100
4607,1849,1935,PHL,POISSON,,0.7099857072315245,0.7099857072315245,0.5040797044730481,0.9499341303837527,1.2331131093156091,1.4968905898590807,2.2406814380086666,2020,0,0,square root transform,86,Philippines,Asia,1. 0 to <100
719,324,423,BOL,POISSON,,2.9660684200823866,2.9660684200823866,8.797561872610025,0.9718525388343168,0.7503360419400931,0.916040465178613,0.8391301338446497,2020,0,0,square root transform,99,"Bolivia, Plurinational State of",South America,1. 0 to <100
1295,441,548,COL,Bayesian_ridge,,2.8492415084780838,2.8492415084780838,8.118177173634466,0.9743811444213212,0.49211450560581593,0.609129837110233,0.37103915845793906,2020,0,0,square root transform,107,Colombia,South America,2. 100 to <300
2555,841,950,HTI,SVR_RBF,,2.0862526685354474,2.0862526685354474,4.352450196971276,0.9537010927654727,0.6730794824680827,0.8935353468686494,0.7984054161036777,2020,0,0,square root transform,109,Haiti,North America,2. 100 to <300
467,3600,3719,BGD,Bayesian_ridge,,1.219769947129386,1.219769947129386,1.4878387239200248,0.9787477549223028,4.989606331829146,5.827731515831376,33.96245462061427,2020,0,0,square root transform,119,Bangladesh,Asia,2. 100 to <300
4931,900,1033,RWA,SVR_RBF,,2.309954171429702,2.309954171429702,5.33588827410548,0.6016776044348755,4.962986898398523,10.530991501168762,110.9017819976887,2020,0,0,square root transform,133,Rwanda,Africa,2. 100 to <300
1043,576,711,KHM,SVR_RBF,,2.9949467822251172,2.9949467822251172,8.969706228360584,0.9371192906348146,1.7338606146266053,2.342175582626481,5.485786459851695,2020,0,0,square root transform,135,Cambodia,Asia,2. 100 to <300
3095,7569,7716,KEN,SVR_RBF,,0.5817643624626214,0.5817643624626214,0.33844977343154037,0.8747460104294857,0.9288601127244274,1.3132442175037957,1.7246103748071566,2020,0,0,square root transform,147,Kenya,Africa,2. 100 to <300
4895,49,197,RUS,POISSON,,7.174044526697395,7.174044526697395,51.466914871036856,0.9843658170711365,1.0092372419180684,1.3934614450679037,1.9417347988907303,2020,0,0,square root transform,148,Russian Federation,Europe,2. 100 to <300
3383,900,1050,LBR,SVR_RBF,,2.4518645193544018,2.4518645193544018,6.0116396212689915,0.7794068945607601,1.0302435212109524,1.6048697501300644,2.5756069148825356,2020,0,0,square root transform,150,Liberia,Africa,2. 100 to <300
2771,121,274,IRN,POISSON,,5.302224865675932,5.302224865675932,28.113588526192153,0.8993710117048479,2.540685990300251,2.790670045606398,7.787839303444818,2020,0,0,square root transform,153,"Iran, Islamic Republic of",Asia,2. 100 to <300
3959,289,472,MAR,POISSON,,4.688411061208637,4.688411061208637,21.981198278863495,0.9929497454305481,0.8806731896940782,1.168620614389286,1.3656741403755923,2020,0,0,square root transform,183,Morocco,Africa,2. 100 to <300
4571,196,406,PER,SVR_RBF,,5.849181818715731,5.849181818715731,34.21292794839467,0.9291445474184523,1.8638911080591514,2.3835267882304936,5.681199950212371,2020,0,0,square root transform,210,Peru,South America,2. 100 to <300
971,1936,2151,BDI,SVR_RBF,,1.9537409034083097,1.9537409034083097,3.817103517650718,0.7778685290322722,1.842559530591329,2.5732930991869174,6.621837374323011,2020,0,0,square root transform,215,Burundi,Africa,2. 100 to <300
3563,2209,2452,MWI,SVR_RBF,,2.890596587179701,2.890596587179701,8.355548629814933,0.6952115190655002,2.8010316776964954,3.6692993892153147,13.463758007695883,2020,0,0,square root transform,243,Malawi,Africa,2. 100 to <300
2735,7569,7826,IDN,POISSON,,1.7904468464638654,1.7904468464638654,3.2056999100124006,0.9603739934912304,2.817976114940909,3.585566023750381,12.856283710673116,2020,0,0,square root transform,257,Indonesia,Asia,2. 100 to <300
2303,2116,2373,GHA,POISSON,,2.745465610875925,2.745465610875925,7.537581420502317,0.9825378255591075,0.7892931407124367,0.9167052911501251,0.8403485908226357,2020,0,0,square root transform,257,Ghana,Africa,2. 100 to <300
3815,900,1159,MEX,POISSON,,3.916344870759005,3.916344870759005,15.337757146720367,0.8910239000796724,1.2519952007666482,1.536979315576963,2.36230541651143,2020,0,0,square root transform,259,Mexico,North America,2. 100 to <300
4103,784,1052,NPL,POISSON,,4.712673609878536,4.712673609878536,22.20929255324559,0.9922819374246493,1.2006098310609932,1.5994758207811446,2.558322901263516,2020,0,0,square root transform,268,Nepal,Asia,2. 100 to <300
3671,3600,3927,MLI,SVR_RBF,,2.7353260521900395,2.7353260521900395,7.482008611789547,0.6712903236777203,1.5781430103508653,2.01428627668013,4.057349204421902,2020,0,0,square root transform,327,Mali,Africa,3. 300 to <700
6515,841,1208,VEN,SVR_RBF,,6.233436836498143,6.233436836498143,38.855734794611976,0.7970444655029905,0.6488901705819267,1.0546575179313753,1.112302480129169,2020,0,0,square root transform,367,"Venezuela, Bolivarian Republic of",South America,3. 300 to <700
6551,1296,1849,VNM,SVR_RBF,,7.02874979699245,7.02874979699245,49.40332370872141,0.888052294950311,1.0929316581921729,1.85050654695711,3.4243744803311267,2020,0,0,square root transform,553,Viet Nam,Asia,3. 300 to <700
6587,1296,1852,YEM,SVR_RBF,,7.146574737532248,7.146574737532248,51.07353047913412,0.9768764273982555,0.5951899443522404,0.8568841801612853,0.734250498210678,2020,0,0,square root transform,556,Yemen,Asia,3. 300 to <700
2699,23104,23753,IND,Bayesian_ARD,,2.568809663388862,2.568809663388862,6.598783086719998,0.9773029092631944,10.38961593456881,12.114459538817217,146.76012991763946,2020,0,0,square root transform,649,India,Asia,3. 300 to <700
5615,3364,4112,SDN,POISSON,,6.456579962683421,6.456579962683421,41.68742481452504,0.8700807683857223,3.6557591166809105,5.317761790932281,28.278590465099303,2020,0,0,square root transform,748,Sudan,Africa,"4. 700 to <1,000"
5471,2916,3790,SSD,POISSON,,7.2050278581944625,7.2050278581944625,51.912426437358285,0.5407263318112024,12.503547315571534,16.383371770683734,268.4148705764367,2020,0,0,square root transform,874,South Sudan,Africa,"4. 700 to <1,000"
1259,1936,2822,CHN,POISSON,,8.665544858163123,8.665544858163123,75.09166768883735,0.9806845184105439,3.7583645031114883,4.6712928438530135,21.820976833032375,2020,0,0,square root transform,886,China,Asia,"4. 700 to <1,000"
827,841,2011,BRA,POISSON,,15.717469445534803,15.717469445534803,247.03884577132013,0.9188763610620915,4.405833456550923,5.134781026671387,26.365976191864466,2020,0,0,square root transform,1170,Brazil,South America,"5. Greater than 1,000"
1655,19321,21511,COD,SVR_RBF,,7.595862024473661,7.595862024473661,57.6971198948411,0.8411329490217795,2.020451627163597,2.8584396963484906,8.17067749766085,2020,0,0,square root transform,2190,"Congo, The Democratic Republic of the",Africa,"5. Greater than 1,000"
